ContigID	genes	VPFs	Pfams	Length	clusterID
haib18CEM5453_HMC2KCCXY_SL336699_NODE_704_length_7070_cov_3190.64	10	4	0	7070	14
haib18CEM5453_HMC2KCCXY_SL336699_NODE_891_length_5617_cov_3209.3	8	3	0	5617	14
haib18CEM5453_HMC2KCCXY_SL336699_NODE_972_length_5141_cov_3213.05	8	3	0	5141	14
haib18CEM5453_HMC2KCCXY_SL336700_NODE_69_length_21063_cov_722.736	32	7	1	21063	14
haib18CEM5453_HMC2KCCXY_SL336700_NODE_94_length_18409_cov_786.446	22	8	0	18409	14
haib18CEM5453_HMC2KCCXY_SL336701_NODE_28_length_49799_cov_470.248	73	19	3	49799	14
haib18CEM5453_HMC2KCCXY_SL336702_NODE_30_length_49267_cov_504.703	72	18	3	49267	14
haib18CEM5453_HMC2KCCXY_SL336703_NODE_1_length_25179_cov_205.309	49	6	3	25179	14
haib18CEM5453_HMC2KCCXY_SL336703_NODE_17_length_9463_cov_219.326	14	7	0	9463	14
haib18CEM5453_HMC2KCCXY_SL336703_NODE_5_length_11585_cov_192.903	10	4	0	11585	14
haib18CEM5453_HMC2KCCXY_SL336704_NODE_33_length_7328_cov_113.774	12	5	0	7328	14
haib18CEM5453_HMC2KCCXY_SL336705_NODE_6_length_25389_cov_56.8458	27	10	0	25389	14
haib18CEM5453_HMC2KCCXY_SL336706_NODE_13_length_7289_cov_210.477	11	5	0	7289	14
haib18CEM5453_HMC2KCCXY_SL336707_NODE_3_length_8411_cov_203.781	13	5	0	8411	14
haib18CEM5453_HMC2KCCXY_SL336708_NODE_12_length_12664_cov_104.387	21	7	0	12664	14
haib18CEM5453_HMC2KCCXY_SL336708_NODE_3_length_20451_cov_92.3281	37	5	3	20451	14
haib18CEM5453_HMC2KCCXY_SL336709_NODE_43_length_21673_cov_175.969	38	6	3	21673	14
haib18CEM5453_HMC2KCCXY_SL336709_NODE_87_length_14787_cov_188.914	15	8	0	14787	14
haib18CEM5453_HMC2KCCXY_SL336711_NODE_10_length_18464_cov_122.746	19	10	0	18464	14
haib18CEM5453_HMC2KCCXY_SL336712_NODE_4_length_10138_cov_128.452	15	7	0	10138	14
haib18CEM5453_HMC2KCCXY_SL336715_NODE_13_length_39397_cov_509.753	53	15	1	39397	14
haib18CEM5453_HMC2KCCXY_SL336717_NODE_2_length_27728_cov_330.926	42	8	3	27728	14
haib18CEM5453_HMC2KCCXY_SL336718_NODE_2_length_9408_cov_35.8243	14	7	0	9408	14
haib18CEM5453_HMC2KCCXY_SL336719_NODE_3_length_9769_cov_19.87	15	7	0	9769	14
haib18CEM5453_HMC2KCCXY_SL336723_NODE_265_length_7711_cov_65.0533	11	7	0	7711	14
haib18CEM5453_HMC2KCCXY_SL336724_NODE_1_length_22182_cov_10.4825	21	10	0	22182	14
haib18CEM5453_HMC2KCCXY_SL336725_NODE_2_length_46146_cov_47.5346	61	17	3	46146	14
haib18CEM5453_HMC2KCCXY_SL336726_NODE_1_length_23592_cov_17.4211	41	6	3	23592	14
haib18CEM5453_HMC2KCCXY_SL336726_NODE_2_length_16132_cov_16.8753	15	4	0	16132	14
haib18CEM5453_HMC2KCCXY_SL336726_NODE_8_length_8714_cov_18.433	17	4	0	8714	14
haib18CEM5453_HMC2KCCXY_SL336727_NODE_1_length_49267_cov_25.6819	71	18	3	49267	14
haib18CEM5453_HMC2KCCXY_SL336728_NODE_1_length_42598_cov_20.8435	58	16	3	42598	14
haib18CEM5453_HMC2KCCXY_SL336733_NODE_3_length_5877_cov_11.9459	7	6	0	5877	14
haib18CEM5453_HMC2KCCXY_SL336737_NODE_4_length_10138_cov_193.947	15	7	0	10138	14
haib18CEM5453_HMC2KCCXY_SL336740_NODE_17_length_6353_cov_16.3317	8	3	0	6353	14
haib18CEM5453_HMC2KCCXY_SL336742_NODE_1_length_43849_cov_70.6344	59	17	3	43849	14
haib18CEM5453_HMC2KCCXY_SL336743_NODE_41_length_49267_cov_137.214	71	18	3	49267	14
haib18CEM5453_HMC2KCCXY_SL336744_NODE_1_length_23555_cov_10.9207	45	5	3	23555	14
haib18CEM5453_HMC2KCCXY_SL336744_NODE_2_length_17196_cov_11.2911	18	9	0	17196	14
haib18CEM5453_HMC2KCCXY_SL336745_NODE_241_length_12874_cov_261.086	16	5	0	12874	14
haib18CEM5453_HMC2KCCXY_SL336745_NODE_270_length_12033_cov_350.965	20	7	0	12033	14
haib18CEM5453_HMC2KCCXY_SL336747_NODE_46_length_20138_cov_9.88597	37	6	3	20138	14
haib18CEM5453_HMC2KCCXY_SL336747_NODE_79_length_7476_cov_9.70085	13	4	0	7476	14
haib18CEM5453_HMC2KCCXY_SL336749_NODE_1_length_23308_cov_12.0073	27	7	1	23308	14
haib18CEM5453_HMC2KCCXY_SL336752_NODE_3_length_14787_cov_317.238	15	8	0	14787	14
haib18CEM5453_HMC2KCCXY_SL336753_NODE_16_length_22201_cov_118.623	21	10	0	22201	14
haib18CEM5453_HMC2KCCXY_SL336753_NODE_18_length_21766_cov_116.912	38	6	3	21766	14
haib18CEM5453_HMC2KCCXY_SL336754_NODE_157_length_15258_cov_569.668	16	8	0	15258	14
haib18CEM5453_HMC2KCCXY_SL336755_NODE_216_length_10864_cov_634.921	18	7	0	10864	14
haib18CEM5453_HMC2KCCXY_SL336757_NODE_174_length_9016_cov_88.3921	13	7	0	9016	14
haib18CEM5453_HMC2KCCXY_SL336757_NODE_78_length_12886_cov_74.3776	8	3	0	12886	14
haib18CEM5453_HMC2KCCXY_SL336758_NODE_1_length_33139_cov_15.205	45	10	3	33139	14
haib18CEM5453_HMC2KCCXY_SL336758_NODE_3_length_14270_cov_17.5185	26	8	0	14270	14
haib18CEM5453_HMC2KCCXY_SL336760_NODE_60_length_20980_cov_198.343	20	9	0	20980	14
haib18CEM5453_HMC2KCCXY_SL336760_NODE_87_length_13060_cov_210.985	13	6	0	13060	14
haib18CEM5453_HMC2KCCXY_SL336761_NODE_259_length_8915_cov_194.846	13	7	0	8915	14
haib18CEM5453_HMC2KCCXY_SL336761_NODE_98_length_15356_cov_160.517	16	5	0	15356	14
haib18CEM5453_HMC2KCCXY_SL336762_NODE_133_length_7765_cov_110.764	12	6	0	7765	14
haib18CEM5453_HMC2KCCXY_SL336763_NODE_2_length_20451_cov_296.939	37	5	3	20451	14
haib18CEM5453_HMC2KCCXY_SL336764_NODE_170_length_20276_cov_880.191	34	6	3	20276	14
haib18CEM5453_HMC2KCCXY_SL336764_NODE_292_length_14546_cov_904.251	20	7	0	14546	14
haib18CEM5453_HMC2KCCXY_SL336765_NODE_1_length_49210_cov_225.882	72	18	3	49210	14
haib18CEM5453_HMC2KCCXY_SL336768_NODE_185_length_21673_cov_210.273	38	6	3	21673	14
haib18CEM5453_HMC2KCCXY_SL336772_NODE_965_length_6188_cov_460.09	7	6	0	6188	14
haib18CEM5453_HMC2KCCXY_SL336773_NODE_20_length_57759_cov_153.872	89	19	4	57759	14
haib18CEM5453_HMC2KCCXY_SL336774_NODE_4_length_43849_cov_119.501	59	17	3	43849	14
haib18CEM5453_HMC2KCCXY_SL336775_NODE_1_length_43849_cov_62.6853	59	17	3	43849	14
haib18CEM5453_HMC2KCCXY_SL336776_NODE_539_length_11015_cov_260.271	12	4	0	11015	14
haib18CEM5453_HMC2KCCXY_SL336777_NODE_15_length_11972_cov_10.4943	17	7	0	11972	14
haib18CEM5453_HMC2KCCXY_SL336777_NODE_3_length_17703_cov_9.3665	36	6	2	17703	14
haib18CEM5453_HMC2KCCXY_SL336777_NODE_9_length_14067_cov_1328.12	19	6	1	14067	14
haib18CEM5453_HMC2KCCXY_SL336778_NODE_160_length_20503_cov_351.865	30	7	1	20503	14
haib18CEM5453_HMC2KCCXY_SL336778_NODE_618_length_7543_cov_418.383	11	7	0	7543	14
haib18CEM5453_HMC2KCCXY_SL336779_NODE_146_length_14394_cov_452.876	14	7	0	14394	14
haib18CEM5453_HMC2KCCXY_SL336780_NODE_362_length_14850_cov_415.888	15	8	0	14850	14
haib18CEM5453_HMC2KCCXY_SL336781_NODE_1_length_22612_cov_141.987	22	11	0	22612	14
haib18CEM5453_HMC2KCCXY_SL336781_NODE_2_length_21292_cov_141.437	38	5	3	21292	14
haib18CEM5453_HMC2KCCXY_SL336782_NODE_1_length_43849_cov_112.106	59	17	3	43849	14
haib18CEM5453_HMC2KCCXY_SL336783_NODE_18_length_43849_cov_136.282	59	17	3	43849	14
haib18CEM5453_HMC2KCCXY_SL336791_NODE_1_length_22128_cov_8.63793	30	7	1	22128	14
haib18CEM5453_HMC2KCCXY_SL336802_NODE_8_length_10120_cov_8.31783	14	7	0	10120	14
haib18CEM5453_HMC2KCCXY_SL336810_NODE_1_length_29106_cov_11.2177	34	12	0	29106	14
haib18CEM5453_HMC2KCCXY_SL336810_NODE_10_length_13603_cov_11.4694	26	5	2	13603	14
haib18CEM5453_HMC2KCCXY_SL336837_NODE_5_length_6922_cov_7.22746	9	4	0	6922	14
haib18CEM5453_HMC2KCCXY_SL336838_NODE_1_length_21343_cov_8.88839	37	6	3	21343	14
haib18CEM5453_HMC2KCCXY_SL336838_NODE_3_length_7941_cov_8.5894	7	3	0	7941	14
haib18CEM5453_HMC2KCCXY_SL336838_NODE_4_length_7513_cov_9.66157	11	5	0	7513	14
haib17CEM4890_H3KHWCCXY_SL263312_NODE_9_length_6814_cov_8.67214	4	4	0	6814	15
haib18CEM5453_HMC2KCCXY_SL336630_NODE_192_length_6422_cov_5.02968	9	3	0	6422	15
haib18CEM5453_HMC2KCCXY_SL336630_NODE_220_length_5727_cov_5.22161	5	5	0	5727	15
haib17CEM5241_HMGMHCCXY_SL343369_NODE_79_length_5016_cov_4.31949	6	5	1	5016	16
haib17DB4959_H3MGVCCXY_SL259871_NODE_125_length_6320_cov_5.1901	11	10	1	6320	16
haib17DB4959_H3MGVCCXY_SL259871_NODE_164_length_5178_cov_4.33633	6	6	0	5178	16
haib17DB4959_H3MGVCCXY_SL259878_NODE_132_length_6071_cov_4.91905	8	7	1	6071	16
haib17DB4959_H3MGVCCXY_SL259924_NODE_751_length_6029_cov_25.9285	10	9	1	6029	16
haib17DB4959_H3MGVCCXY_SL259928_NODE_258_length_14746_cov_21.9764	19	16	1	14746	16
haib17DB4959_H3MGVCCXY_SL259948_NODE_111_length_6545_cov_6.67165	10	9	0	6545	16
haib17DB4959_H3MGVCCXY_SL259948_NODE_158_length_5817_cov_5.67251	9	9	0	5817	16
haib17DB4959_H3MGVCCXY_SL259951_NODE_229_length_6831_cov_9.17754	11	10	0	6831	16
haib17DB4959_H3MGVCCXY_SL259956_NODE_21_length_16025_cov_9.99969	21	17	2	16025	16
haib17DB4959_H3MGVCCXY_SL259971_NODE_5_length_7003_cov_4.41767	11	10	1	7003	16
haib17DB4959_HMCMJCCXY_SL336162_NODE_265_length_5069_cov_6.15257	8	7	1	5069	16
haib17DB4959_HMCMJCCXY_SL336163_NODE_4_length_11333_cov_6.40131	14	12	0	11333	16
haib17DB4959_HMCMJCCXY_SL336171_NODE_130_length_6965_cov_6.3602	11	9	1	6965	16
haib17DB4959_HMGW3CCXY_SL342471_NODE_10_length_14164_cov_8.36268	18	15	1	14164	16
haib17DB4959_HMGW3CCXY_SL342487_NODE_137_length_9198_cov_9.55857	11	9	1	9198	16
haib17DB4959_HMGW3CCXY_SL342488_NODE_100_length_9334_cov_8.38916	12	12	0	9334	16
haib17DB4959_HMGW3CCXY_SL342492_NODE_72_length_6360_cov_10.2484	7	7	0	6360	16
haib17DB4959_HMGW3CCXY_SL342508_NODE_106_length_5816_cov_7.09235	7	6	0	5816	16
haib18CEM5453_HMC2KCCXY_SL336573_NODE_342_length_5017_cov_5.84482	7	7	0	5017	16
haib18CEM5453_HMC2KCCXY_SL336576_NODE_103_length_6284_cov_5.43988	8	8	0	6284	16
haib18CEM5453_HMC2KCCXY_SL336576_NODE_119_length_6044_cov_4.98781	9	7	0	6044	16
haib18CEM5453_HMC2KCCXY_SL336604_NODE_101_length_7461_cov_6.47205	10	10	0	7461	16
haib18CEM5453_HMC2KCCXY_SL336606_NODE_233_length_8899_cov_8.11759	12	9	1	8899	16
haib18CEM5453_HMC2KCCXY_SL336629_NODE_135_length_11501_cov_8.41674	14	13	0	11501	16
haib18CEM5453_HMC2KCCXY_SL336643_NODE_170_length_12621_cov_7.51926	18	16	1	12621	16
haib18CEM5453_HMC2KCCXY_SL336706_NODE_90_length_5206_cov_7.61464	8	5	1	5206	16
haib18CEM5453_HMC2KCCXY_SL336714_NODE_474_length_5705_cov_6.42832	8	8	0	5705	16
haib18CEM5453_HMC2KCCXY_SL336725_NODE_34_length_17338_cov_9.58884	23	20	2	17338	16
haib18CEM5453_HMC2KCCXY_SL336730_NODE_41_length_5284_cov_4.1354	9	9	0	5284	16
haib18CEM5453_HMC2KCCXY_SL336753_NODE_518_length_6669_cov_11.611	8	8	0	6669	16
haib18CEM5453_HMC2KCCXY_SL336761_NODE_285_length_8532_cov_9.22992	10	9	0	8532	16
haib18CEM5453_HMC2KCCXY_SL336803_NODE_16_length_16054_cov_9.62016	23	19	1	16054	16
haib18CEM5453_HMC2KCCXY_SL336806_NODE_138_length_8282_cov_8.13286	11	11	0	8282	16
haib18CEM5453_HMC2KCCXY_SL336806_NODE_376_length_5508_cov_8.7053	8	5	1	5508	16
haib18CEM5453_HMC2KCCXY_SL336806_NODE_430_length_5080_cov_9.10368	8	8	0	5080	16
haib18CEM5453_HMC2KCCXY_SL336825_NODE_53_length_6327_cov_7.73485	9	8	0	6327	16
haib18CEM5453_HMC2KCCXY_SL336828_NODE_136_length_11475_cov_10.6949	16	16	0	11475	16
haib18CEM5453_HMCMJCCXY_SL336243_NODE_138_length_5402_cov_5.02974	8	7	0	5402	16
haib18CEM5453_HMCMJCCXY_SL336378_NODE_3_length_8311_cov_12.5161	12	9	0	8311	16
haib18CEM5453_HMCMJCCXY_SL336378_NODE_7_length_6178_cov_12.3085	9	8	0	6178	16
haib18CEM5453_HMGW3CCXY_SL342288_NODE_132_length_8303_cov_8.35439	12	11	0	8303	16
haib18CEM5453_HMGW3CCXY_SL342314_NODE_50_length_6323_cov_6.21123	10	9	1	6323	16
haib18CEM5453_HMGW3CCXY_SL342314_NODE_78_length_5575_cov_5.12917	7	7	0	5575	16
haib18CEM5453_HMGW3CCXY_SL342321_NODE_62_length_5692_cov_5.05038	8	8	0	5692	16
haib18CEM5453_HMGW3CCXY_SL342322_NODE_108_length_5805_cov_4.86157	8	7	0	5805	16
haib18CEM5453_HMGW3CCXY_SL342604_NODE_112_length_7751_cov_9.36006	9	9	0	7751	16
haib18CEM5453_HNGH3CCXY_SL344530_NODE_246_length_5050_cov_5.83584	6	6	0	5050	16
haib18CEM5453_HNHKFCCXY_SL345424_NODE_201_length_6265_cov_13.253	8	8	0	6265	16
haib18CEM5453_HNHKFCCXY_SL345424_NODE_341_length_5278_cov_13.3948	7	6	1	5278	16
haib18CEM5453_HNHKFCCXY_SL345426_NODE_326_length_5744_cov_9.93426	9	6	1	5744	16
haib18CEM5453_HNHKFCCXY_SL345426_NODE_429_length_5029_cov_9.89566	8	7	0	5029	16
haib18CEM5453_HNHKFCCXY_SL345428_NODE_249_length_5951_cov_10.7843	10	9	1	5951	16
haib18CEM5453_HNHKFCCXY_SL345430_NODE_115_length_7198_cov_11.8873	9	9	0	7198	16
haib18CEM5453_HNHKFCCXY_SL345430_NODE_97_length_7618_cov_13.8387	11	10	1	7618	16
haib18CEM5453_HNHKFCCXY_SL345431_NODE_215_length_6103_cov_13.1129	7	7	0	6103	16
haib18CEM5453_HNHKFCCXY_SL345433_NODE_238_length_6534_cov_9.14493	11	10	0	6534	16
haib18CEM5453_HNHKFCCXY_SL345435_NODE_113_length_7723_cov_14.0085	10	10	0	7723	16
haib18CEM5453_HNHKFCCXY_SL345436_NODE_123_length_7242_cov_12.499	11	10	1	7242	16
haib18CEM5453_HNHKFCCXY_SL345436_NODE_130_length_7107_cov_10.9455	8	8	0	7107	16
haib18CEM5453_HNHKFCCXY_SL345437_NODE_310_length_5388_cov_10.0285	7	5	1	5388	16
haib18CEM5453_HNHKFCCXY_SL345438_NODE_106_length_7531_cov_12.687	12	8	1	7531	16
haib18CEM5453_HNHKFCCXY_SL345454_NODE_262_length_6825_cov_7.20355	9	9	0	6825	16
haib18CEM5453_HNHKFCCXY_SL345456_NODE_137_length_6973_cov_6.38797	8	8	0	6973	16
haib18CEM5453_HNHKFCCXY_SL345460_NODE_631_length_5174_cov_8.69838	7	7	0	5174	16
haib18CEM5453_HNHKFCCXY_SL345461_NODE_35_length_11240_cov_7.43183	13	12	0	11240	16
haib18CEM5453_HNHKFCCXY_SL345470_NODE_280_length_5901_cov_12.1447	9	6	1	5901	16
haib18CEM5453_HNHKFCCXY_SL345471_NODE_47_length_9824_cov_11.4846	15	11	1	9824	16
haib18CEM5453_HNHKFCCXY_SL345477_NODE_261_length_6022_cov_11.0352	9	8	1	6022	16
haib18CEM5453_HNHKFCCXY_SL345477_NODE_53_length_9362_cov_10.0373	14	11	1	9362	16
haib18CEM5453_HNHKFCCXY_SL345493_NODE_270_length_6164_cov_8.81355	9	9	0	6164	16
haib18CEM5453_HNHKFCCXY_SL345495_NODE_252_length_7532_cov_6.24756	10	9	0	7532	16
haib18CEM5453_HNHKFCCXY_SL345512_NODE_52_length_5979_cov_4.89129	8	7	0	5979	16
haib18CEM5453_HNHKFCCXY_SL345512_NODE_65_length_5747_cov_5.99227	9	6	1	5747	16
haib18CEM5453_HNHKFCCXY_SL345538_NODE_2880_length_6106_cov_5.33961	7	7	0	6106	16
haib18CEM5453_HNHKFCCXY_SL345539_NODE_113_length_7966_cov_6.72102	12	9	1	7966	16
haib18CEM5453_HNHKFCCXY_SL345539_NODE_186_length_6688_cov_6.90969	11	7	0	6688	16
haib18CEM5453_HNHKFCCXY_SL345540_NODE_233_length_6198_cov_6.62478	8	6	1	6198	16
haib18CEM5453_HNHKFCCXY_SL345544_NODE_251_length_5711_cov_5.52882	10	9	1	5711	16
haib18CEM5453_HNHKFCCXY_SL345548_NODE_73_length_6354_cov_5.67566	11	10	1	6354	16
haib18CEM5453_HNHKFCCXY_SL345565_NODE_268_length_8263_cov_7.32675	10	10	0	8263	16
haib18CEM5453_HNHKFCCXY_SL345571_NODE_76_length_12157_cov_7.25012	16	15	0	12157	16
haib18CEM5453_HNHKFCCXY_SL345572_NODE_202_length_11617_cov_8.548	16	15	1	11617	16
haib18CEM5453_HNHKFCCXY_SL345572_NODE_446_length_7071_cov_7.49786	10	6	1	7071	16
haib18CEM5453_HNHKFCCXY_SL345597_NODE_18_length_5961_cov_3.93871	6	6	0	5961	16
haib18CEM5453_HNHKFCCXY_SL345603_NODE_177_length_6202_cov_4.20807	8	6	1	6202	16
haib18CEM5453_HNHKFCCXY_SL345603_NODE_179_length_6149_cov_4.90138	11	9	1	6149	16
haib18CEM5453_HNHKFCCXY_SL345604_NODE_272_length_5480_cov_4.84793	10	10	0	5480	16
haib18CEM5453_HNHKFCCXY_SL345609_NODE_134_length_5619_cov_4.85766	7	7	0	5619	16
haib18CEM5453_HNHKFCCXY_SL345609_NODE_158_length_5382_cov_5.47888	10	9	1	5382	16
haib18CEM5453_HNHKFCCXY_SL346039_NODE_63_length_8874_cov_4.97335	11	9	1	8874	16
haib18CEM5453_HNHKFCCXY_SL346046_NODE_72_length_7785_cov_3.92329	10	10	0	7785	16
haib18CEM5453_HNHKFCCXY_SL346048_NODE_379_length_6167_cov_6.73626	8	7	0	6167	16
haib18CEM5453_HNHKFCCXY_SL346050_NODE_63_length_12919_cov_7.19038	16	16	0	12919	16
haib18CEM5453_HNHKFCCXY_SL346058_NODE_80_length_8412_cov_5.50006	11	11	0	8412	16
haib18CEM5453_HT5YVCCXY_SL357256_NODE_48_length_5811_cov_14.8417	10	7	0	5811	16
haib18CEM5453_HT5YVCCXY_SL357256_NODE_76_length_5065_cov_15.6617	7	7	0	5065	16
haib18CEM5453_HT5YVCCXY_SL357523_NODE_193_length_5878_cov_12.3526	7	5	1	5878	16
haib18CEM5453_HT5YVCCXY_SL357523_NODE_7_length_14034_cov_12.0127	18	17	1	14034	16
haib18CEM5453_HT5YVCCXY_SL357528_NODE_15_length_15140_cov_9.81578	20	16	2	15140	16
haib18CEM5526_HMGMHCCXY_SL343422_NODE_5_length_12075_cov_7.29667	16	13	1	12075	16
haib18CEM5526_HMGMHCCXY_SL343518_NODE_19_length_5781_cov_8.3781	6	6	0	5781	16
haib18CEM5526_HMGMHCCXY_SL343518_NODE_5_length_7635_cov_7.01807	11	8	1	7635	16
haib18CEM5526_HMGTJCCXY_SL342615_NODE_77_length_6957_cov_8.0084	11	10	0	6957	16
haib18CEM5526_HMGTJCCXY_SL342625_NODE_1_length_6428_cov_5.14734	8	7	0	6428	16
haib18CEM5526_HMGW3CCXY_SL342614_NODE_21_length_6028_cov_4.93956	11	10	0	6028	16
haib18CEM5526_HMGW3CCXY_SL342620_NODE_1_length_8602_cov_6.52896	12	11	1	8602	16
haib18CEM5526_HMGW3CCXY_SL342625_NODE_1_length_8931_cov_5.49099	11	11	0	8931	16
haib17CEM4890_HKC32ALXX_SL254760_NODE_878_length_5809_cov_19.2198	3	3	0	5809	17
haib17CEM5080_H7VL7CCXY_SL267266_NODE_1513_length_6253_cov_50.1738	7	6	0	6253	17
haib17CEM5080_H7VL7CCXY_SL267267_NODE_1299_length_6487_cov_836.662	6	5	0	6487	17
haib17CEM5106_HCCGHCCXY_SL270259_NODE_319_length_6559_cov_62.6216	4	4	0	6559	17
haib17CEM5106_HCCGHCCXY_SL270260_NODE_476_length_8598_cov_8.70233	5	5	0	8598	17
haib17CEM5106_HCCGHCCXY_SL270315_NODE_422_length_6487_cov_39.6651	4	4	0	6487	17
haib17CEM5106_HCCGHCCXY_SL270458_NODE_221_length_9300_cov_9.65711	7	6	1	9300	17
haib17CEM5106_HCCGHCCXY_SL270469_NODE_318_length_6487_cov_76.8408	4	4	0	6487	17
haib17CEM5106_HCCGHCCXY_SL270470_NODE_343_length_7830_cov_38.102	4	4	0	7830	17
haib17CEM5106_HCCGHCCXY_SL270510_NODE_787_length_6509_cov_3000.32	4	4	0	6509	17
haib17CEM5106_HCV72CCXY_SL269743_NODE_1062_length_11923_cov_8.45357	10	7	0	11923	17
haib17CEM5106_HCV72CCXY_SL269808_NODE_367_length_6487_cov_50.0599	4	4	0	6487	17
haib17CEM5106_HCVMTCCXY_SL269616_NODE_800_length_6487_cov_32.497	4	4	0	6487	17
haib17CEM5106_HCVMTCCXY_SL269617_NODE_799_length_6487_cov_38.3085	4	4	0	6487	17
haib17CEM5106_HCY5HCCXY_SL270995_NODE_330_length_6487_cov_80.7338	4	4	0	6487	17
haib17CEM5106_HCY5HCCXY_SL270996_NODE_329_length_6487_cov_82.4073	4	4	0	6487	17
haib17CEM5106_HCY5HCCXY_SL271131_NODE_359_length_6487_cov_70.6037	4	4	0	6487	17
haib17CEM5106_HCY5HCCXY_SL271132_NODE_363_length_5257_cov_99.7059	3	3	0	5257	17
haib17CEM5106_HCY5JCCXY_SL269617_NODE_777_length_6487_cov_50.7872	4	4	0	6487	17
haib17DB4959_H3MGVCCXY_SL259929_NODE_360_length_6487_cov_197.968	4	4	0	6487	17
haib17DB4959_H3MGVCCXY_SL259941_NODE_696_length_6487_cov_61.0255	4	4	0	6487	17
haib17DB4959_H3MGVCCXY_SL259963_NODE_291_length_6487_cov_103.637	4	4	0	6487	17
haib17DB4959_H3MGVCCXY_SL259983_NODE_345_length_5257_cov_126.452	3	3	0	5257	17
haib18CEM5332_HMCMJCCXY_SL335740_NODE_586_length_6753_cov_9.0221	6	5	0	6753	17
haib18CEM5453_HMGW3CCXY_SL342290_NODE_882_length_5640_cov_39.3379	5	4	0	5640	17
haib18CEM5526_HMGTJCCXY_SL342622_NODE_226_length_6487_cov_138.832	6	5	0	6487	17
haib18CEM5526_HMGW3CCXY_SL342621_NODE_320_length_6595_cov_35.6301	7	6	0	6595	17
haib18CEM5526_HMGW3CCXY_SL342622_NODE_598_length_6595_cov_145.716	7	6	0	6595	17
haib18CEM5526_HMGW3CCXY_SL342623_NODE_319_length_6595_cov_47.0002	7	6	0	6595	17
haib17CEM4890_H7KYMCCXY_SL273060_NODE_1525_length_5908_cov_4.47394	5	5	0	5908	18
haib17CEM4890_H7KYMCCXY_SL273060_NODE_1693_length_5533_cov_4.23823	4	4	0	5533	18
haib17CEM4890_H7KYMCCXY_SL273060_NODE_1863_length_5250_cov_4.53821	4	4	0	5250	18
haib17CEM4890_H7KYMCCXY_SL273060_NODE_690_length_9595_cov_5.2152	4	4	0	9595	18
haib17CEM4890_H7KYMCCXY_SL273060_NODE_692_length_9593_cov_4.52894	4	4	0	9593	18
haib17CEM5080_H7VL7CCXY_SL267266_NODE_345_length_22264_cov_23.8088	25	21	2	22264	19
haib17CEM5080_H7VL7CCXY_SL267267_NODE_717_length_23053_cov_370.531	28	23	3	23053	19
haib17CEM5080_H7VL7CCXY_SL267268_NODE_1089_length_5296_cov_7.80309	8	7	0	5296	19
haib17CEM5106_HCCGHCCXY_SL270259_NODE_207_length_28790_cov_28.9574	16	14	1	28790	19
haib17CEM5106_HCCGHCCXY_SL270260_NODE_145_length_23053_cov_6.64288	8	7	1	23053	19
haib17CEM5106_HCCGHCCXY_SL270315_NODE_286_length_22264_cov_16.6116	9	8	1	22264	19
haib17CEM5106_HCCGHCCXY_SL270469_NODE_227_length_22264_cov_34.0412	9	8	1	22264	19
haib17CEM5106_HCCGHCCXY_SL270470_NODE_231_length_28790_cov_18.7313	16	14	1	28790	19
haib17CEM5106_HCCGHCCXY_SL270510_NODE_450_length_29200_cov_1292.54	17	15	1	29200	19
haib17CEM5106_HCCGHCCXY_SL270511_NODE_523_length_23052_cov_1145.48	9	8	1	23052	19
haib17CEM5106_HCV72CCXY_SL269779_NODE_422_length_10621_cov_5.5248	4	4	0	10621	19
haib17CEM5106_HCV72CCXY_SL269808_NODE_259_length_23053_cov_24.3197	9	8	1	23053	19
haib17CEM5106_HCVMTCCXY_SL269616_NODE_293_length_23053_cov_20.5776	9	8	1	23053	19
haib17CEM5106_HCVMTCCXY_SL269617_NODE_338_length_23053_cov_17.0667	9	8	1	23053	19
haib17CEM5106_HCY5HCCXY_SL270919_NODE_1015_length_6732_cov_5.0936	5	5	0	6732	19
haib17CEM5106_HCY5HCCXY_SL270995_NODE_237_length_23053_cov_44.0661	9	8	1	23053	19
haib17CEM5106_HCY5HCCXY_SL270996_NODE_244_length_23053_cov_43.0983	9	8	1	23053	19
haib17CEM5106_HCY5HCCXY_SL271131_NODE_247_length_22264_cov_38.1747	9	8	1	22264	19
haib17CEM5106_HCY5HCCXY_SL271132_NODE_252_length_23053_cov_53.9239	9	8	1	23053	19
haib17CEM5106_HCY5HCCXY_SL271138_NODE_301_length_23053_cov_11.3232	9	8	1	23053	19
haib17CEM5106_HCY5JCCXY_SL269540_NODE_1031_length_6225_cov_8.91264	3	3	0	6225	19
haib17CEM5106_HCY5JCCXY_SL269616_NODE_249_length_23053_cov_40.1757	9	8	1	23053	19
haib17CEM5106_HCY5JCCXY_SL269617_NODE_302_length_23053_cov_30.4998	9	8	1	23053	19
haib17DB4959_H3MGVCCXY_SL259983_NODE_231_length_23053_cov_105.267	9	8	1	23053	19
haib18CEM5332_HMCMJCCXY_SL335740_NODE_176_length_18571_cov_9.19016	19	16	2	18571	19
haib18CEM5332_HMCMJCCXY_SL335741_NODE_138_length_23053_cov_9.56701	28	23	3	23053	19
haib17CEM4890_H7KYMCCXY_SL273060_NODE_62_length_44310_cov_35.6886	55	25	4	44310	20
haib17CEM4890_H7KYMCCXY_SL273121_NODE_67_length_6017_cov_4.9683	8	7	0	6017	21
